Date,Time,Call Volume,AHT
20-01-2018,09:00,352,370
20-01-2018,09:30,325,375
20-01-2018,10:00,424,366
20-01-2018,10:30,411,374
20-01-2018,11:00,417,362
20-01-2018,11:30,402,360
20-01-2018,12:00,420,373
20-01-2018,12:30,430,357
20-01-2018,13:00,384,367
20-01-2018,13:30,392,369
20-01-2018,14:00,381,358
20-01-2018,14:30,425,363
20-01-2018,15:00,398,368
20-01-2018,15:30,415,372
20-01-2018,16:00,417,365
20-01-2018,16:30,390,374
20-01-2018,17:00,334,372
20-01-2018,17:30,340,359
20-01-2018,18:00,309,372
20-01-2018,18:30,364,373
20-01-2018,19:00,335,371
20-01-2018,19:30,331,358
20-01-2018,20:00,355,368
20-01-2018,20:30,368,356
20-01-2018,21:00,378,373
20-01-2018,21:30,339,358
20-01-2018,22:00,370,356
20-01-2018,22:30,342,372
20-01-2018,23:00,327,373
20-01-2018,23:30,382,367
21-01-2018,00:00,388,357
21-01-2018,00:30,350,350
21-01-2018,01:00,351,362
21-01-2018,01:30,352,365
21-01-2018,02:00,313,363
21-01-2018,02:30,343,363
21-01-2018,03:00,388,365
21-01-2018,03:30,334,358
21-01-2018,04:00,372,351
21-01-2018,04:30,371,364
21-01-2018,05:00,337,348
21-01-2018,05:30,327,348
21-01-2018,06:00,358,348
21-01-2018,06:30,374,360
21-01-2018,07:00,331,351
21-01-2018,07:30,371,364
21-01-2018,08:00,366,358
21-01-2018,08:30,361,346
21-01-2018,09:00,317,353
21-01-2018,09:30,364,352
21-01-2018,10:00,442,355
21-01-2018,10:30,415,362
21-01-2018,11:00,428,348
21-01-2018,11:30,451,349
21-01-2018,12:00,397,365
21-01-2018,12:30,465,347
21-01-2018,13:00,408,358
21-01-2018,13:30,405,351
21-01-2018,14:00,440,363
21-01-2018,14:30,435,347
21-01-2018,15:00,441,353
21-01-2018,15:30,411,356
21-01-2018,16:00,448,354
21-01-2018,16:30,426,360
21-01-2018,17:00,361,359
21-01-2018,17:30,331,348
21-01-2018,18:00,361,352
21-01-2018,18:30,349,355
21-01-2018,19:00,339,359
21-01-2018,19:30,344,360
21-01-2018,20:00,322,355
21-01-2018,20:30,345,349
21-01-2018,21:00,342,355
21-01-2018,21:30,320,364
21-01-2018,22:00,339,362
21-01-2018,22:30,327,365
21-01-2018,23:00,363,361
21-01-2018,23:30,370,346
22-01-2018,00:00,503,326
22-01-2018,00:30,494,329
22-01-2018,01:00,476,329
22-01-2018,01:30,534,328
22-01-2018,02:00,500,329
22-01-2018,02:30,511,333
22-01-2018,03:00,539,325
22-01-2018,03:30,516,340
22-01-2018,04:00,492,333
22-01-2018,04:30,559,339
22-01-2018,05:00,504,332
22-01-2018,05:30,492,336
22-01-2018,06:00,539,323
22-01-2018,06:30,517,333
22-01-2018,07:00,509,337
22-01-2018,07:30,532,330
22-01-2018,08:00,500,329
22-01-2018,08:30,490,337
22-01-2018,09:00,483,334
22-01-2018,09:30,520,325
22-01-2018,10:00,794,336
22-01-2018,10:30,790,325
22-01-2018,11:00,794,323
22-01-2018,11:30,730,324
22-01-2018,12:00,764,323
22-01-2018,12:30,739,338
22-01-2018,13:00,768,338
22-01-2018,13:30,743,335
22-01-2018,14:00,752,332
22-01-2018,14:30,745,323
22-01-2018,15:00,786,322
22-01-2018,15:30,777,326
22-01-2018,16:00,746,327
22-01-2018,16:30,779,332
22-01-2018,17:00,484,339
22-01-2018,17:30,507,325
22-01-2018,18:00,505,335
22-01-2018,18:30,508,340
22-01-2018,19:00,459,330
22-01-2018,19:30,519,340
22-01-2018,20:00,517,325
22-01-2018,20:30,526,324
22-01-2018,21:00,461,337
22-01-2018,21:30,485,321
22-01-2018,22:00,519,334
22-01-2018,22:30,525,326
22-01-2018,23:00,514,334
22-01-2018,23:30,535,327
23-01-2018,00:00,542,361
23-01-2018,00:30,532,358
23-01-2018,01:00,533,356
23-01-2018,01:30,537,355
23-01-2018,02:00,525,351
23-01-2018,02:30,543,365
23-01-2018,03:00,508,357
23-01-2018,03:30,553,357
23-01-2018,04:00,553,357
23-01-2018,04:30,573,363
23-01-2018,05:00,557,367
23-01-2018,05:30,508,363
23-01-2018,06:00,551,356
23-01-2018,06:30,568,354
23-01-2018,07:00,549,361
23-01-2018,07:30,560,358
23-01-2018,08:00,515,351
23-01-2018,08:30,526,351
23-01-2018,09:00,509,358
23-01-2018,09:30,504,351
23-01-2018,10:00,786,363
23-01-2018,10:30,773,353
23-01-2018,11:00,826,350
23-01-2018,11:30,820,349
23-01-2018,12:00,779,360
23-01-2018,12:30,786,357
23-01-2018,13:00,827,352
23-01-2018,13:30,796,353
23-01-2018,14:00,772,356
23-01-2018,14:30,813,348
23-01-2018,15:00,762,357
23-01-2018,15:30,811,358
23-01-2018,16:00,812,361
23-01-2018,16:30,791,365
23-01-2018,17:00,530,349
23-01-2018,17:30,540,367
23-01-2018,18:00,549,355
23-01-2018,18:30,531,353
23-01-2018,19:00,517,359
23-01-2018,19:30,486,366
23-01-2018,20:00,490,365
23-01-2018,20:30,531,348
23-01-2018,21:00,550,354
23-01-2018,21:30,499,351
23-01-2018,22:00,567,356
23-01-2018,22:30,554,349
23-01-2018,23:00,534,360
23-01-2018,23:30,564,348
24-01-2018,00:00,599,395
24-01-2018,00:30,565,395
24-01-2018,01:00,617,403
24-01-2018,01:30,598,398
24-01-2018,02:00,606,399
24-01-2018,02:30,619,409
24-01-2018,03:00,611,397
24-01-2018,03:30,568,399
24-01-2018,04:00,606,408
24-01-2018,04:30,624,396
24-01-2018,05:00,645,403
24-01-2018,05:30,702,398
24-01-2018,06:00,667,405
24-01-2018,06:30,573,399
24-01-2018,07:00,663,408
24-01-2018,07:30,624,410
24-01-2018,08:00,640,403
24-01-2018,08:30,622,409
24-01-2018,09:00,590,406
24-01-2018,09:30,650,410
24-01-2018,10:00,875,395
24-01-2018,10:30,906,400
24-01-2018,11:00,907,408
24-01-2018,11:30,899,400
24-01-2018,12:00,901,403
24-01-2018,12:30,948,403
24-01-2018,13:00,930,397
24-01-2018,13:30,936,395
24-01-2018,14:00,915,401
24-01-2018,14:30,918,410
24-01-2018,15:00,961,392
24-01-2018,15:30,966,410
24-01-2018,16:00,962,398
24-01-2018,16:30,931,393
24-01-2018,17:00,624,393
24-01-2018,17:30,618,400
24-01-2018,18:00,608,403
24-01-2018,18:30,606,409
24-01-2018,19:00,626,395
24-01-2018,19:30,597,409
24-01-2018,20:00,632,400
24-01-2018,20:30,577,411
24-01-2018,21:00,618,402
24-01-2018,21:30,632,410
24-01-2018,22:00,584,395
24-01-2018,22:30,556,406
24-01-2018,23:00,643,393
24-01-2018,23:30,651,411
25-01-2018,00:00,694,455
25-01-2018,00:30,638,449
25-01-2018,01:00,663,452
25-01-2018,01:30,699,447
25-01-2018,02:00,608,447
25-01-2018,02:30,642,443
25-01-2018,03:00,618,451
25-01-2018,03:30,676,452
25-01-2018,04:00,706,445
25-01-2018,04:30,681,450
25-01-2018,05:00,669,451
25-01-2018,05:30,690,442
25-01-2018,06:00,672,451
25-01-2018,06:30,649,444
25-01-2018,07:00,671,454
25-01-2018,07:30,643,453
25-01-2018,08:00,666,448
25-01-2018,08:30,644,452
25-01-2018,09:00,624,436
25-01-2018,09:30,660,449
25-01-2018,10:00,1015,447
25-01-2018,10:30,973,448
25-01-2018,11:00,942,439
25-01-2018,11:30,990,439
25-01-2018,12:00,977,447
25-01-2018,12:30,933,442
25-01-2018,13:00,950,446
25-01-2018,13:30,1032,443
25-01-2018,14:00,971,446
25-01-2018,14:30,996,445
25-01-2018,15:00,1018,439
25-01-2018,15:30,994,448
25-01-2018,16:00,989,441
25-01-2018,16:30,934,439
25-01-2018,17:00,667,436
25-01-2018,17:30,655,444
25-01-2018,18:00,672,450
25-01-2018,18:30,653,439
25-01-2018,19:00,619,452
25-01-2018,19:30,645,442
25-01-2018,20:00,656,448
25-01-2018,20:30,666,444
25-01-2018,21:00,670,454
25-01-2018,21:30,695,444
25-01-2018,22:00,683,445
25-01-2018,22:30,615,448
25-01-2018,23:00,676,448
25-01-2018,23:30,652,449
26-01-2018,00:00,626,371
26-01-2018,00:30,690,369
26-01-2018,01:00,681,359
26-01-2018,01:30,699,361
26-01-2018,02:00,629,376
26-01-2018,02:30,641,359
26-01-2018,03:00,665,365
26-01-2018,03:30,640,376
26-01-2018,04:00,657,376
26-01-2018,04:30,675,364
26-01-2018,05:00,678,364
26-01-2018,05:30,654,360
26-01-2018,06:00,666,374
26-01-2018,06:30,652,367
26-01-2018,07:00,658,370
26-01-2018,07:30,660,374
26-01-2018,08:00,670,368
26-01-2018,08:30,685,373
26-01-2018,09:00,652,374
26-01-2018,09:30,683,357
26-01-2018,10:00,969,359
26-01-2018,10:30,969,369
26-01-2018,11:00,987,366
26-01-2018,11:30,979,359
26-01-2018,12:00,1037,365
26-01-2018,12:30,989,376
26-01-2018,13:00,986,371
26-01-2018,13:30,986,361
26-01-2018,14:00,955,366
26-01-2018,14:30,987,374
26-01-2018,15:00,1024,360
26-01-2018,15:30,990,366
26-01-2018,16:00,1007,359
26-01-2018,16:30,946,372
26-01-2018,17:00,671,367
26-01-2018,17:30,683,357
26-01-2018,18:00,688,362
26-01-2018,18:30,676,372
26-01-2018,19:00,655,360
26-01-2018,19:30,648,370
26-01-2018,20:00,626,367
26-01-2018,20:30,662,370
26-01-2018,21:00,644,363
26-01-2018,21:30,674,372
26-01-2018,22:00,682,376
26-01-2018,22:30,642,367
26-01-2018,23:00,628,370
26-01-2018,23:30,687,375
27-01-2018,00:00,374,313
27-01-2018,00:30,322,326
27-01-2018,01:00,350,314
27-01-2018,01:30,342,312
27-01-2018,02:00,351,325
27-01-2018,02:30,337,317
27-01-2018,03:00,359,323
27-01-2018,03:30,321,323
27-01-2018,04:00,324,323
27-01-2018,04:30,366,321
27-01-2018,05:00,379,322
27-01-2018,05:30,342,324
27-01-2018,06:00,365,319
27-01-2018,06:30,364,320
27-01-2018,07:00,360,314
27-01-2018,07:30,354,318
27-01-2018,08:00,345,317
27-01-2018,08:30,376,327
27-01-2018,09:00,370,317
27-01-2018,09:30,348,323
27-01-2018,10:00,418,321
27-01-2018,10:30,412,322
27-01-2018,11:00,428,322
27-01-2018,11:30,401,311
27-01-2018,12:00,397,320
27-01-2018,12:30,436,320
27-01-2018,13:00,453,330
27-01-2018,13:30,411,318
27-01-2018,14:00,419,329
27-01-2018,14:30,412,323
27-01-2018,15:00,424,324
27-01-2018,15:30,408,315
27-01-2018,16:00,403,325
27-01-2018,16:30,455,330
27-01-2018,17:00,358,314
27-01-2018,17:30,359,327
27-01-2018,18:00,357,329
27-01-2018,18:30,379,325
27-01-2018,19:00,329,319
27-01-2018,19:30,346,327
27-01-2018,20:00,348,325
27-01-2018,20:30,345,328
27-01-2018,21:00,382,324
27-01-2018,21:30,317,311
27-01-2018,22:00,352,317
27-01-2018,22:30,337,328
27-01-2018,23:00,356,314
27-01-2018,23:30,419,317
28-01-2018,00:00,403,382
28-01-2018,00:30,423,381
28-01-2018,01:00,412,377
28-01-2018,01:30,430,369
28-01-2018,02:00,440,380
28-01-2018,02:30,426,386
28-01-2018,03:00,429,371
28-01-2018,03:30,427,386
28-01-2018,04:00,457,367
28-01-2018,04:30,427,386
28-01-2018,05:00,441,381
28-01-2018,05:30,434,375
28-01-2018,06:00,398,372
28-01-2018,06:30,398,382
28-01-2018,07:00,430,385
28-01-2018,07:30,413,380
28-01-2018,08:00,435,368
28-01-2018,08:30,428,377
28-01-2018,09:00,396,380
28-01-2018,09:30,389,383
28-01-2018,10:00,526,372
28-01-2018,10:30,540,372
28-01-2018,11:00,502,375
28-01-2018,11:30,506,373
28-01-2018,12:00,537,368
28-01-2018,12:30,488,383
28-01-2018,13:00,483,380
28-01-2018,13:30,549,368
28-01-2018,14:00,537,373
28-01-2018,14:30,558,382
28-01-2018,15:00,500,383
28-01-2018,15:30,526,380
28-01-2018,16:00,492,379
28-01-2018,16:30,515,372
28-01-2018,17:00,447,382
28-01-2018,17:30,385,373
28-01-2018,18:00,398,371
28-01-2018,18:30,458,379
28-01-2018,19:00,480,379
28-01-2018,19:30,450,385
28-01-2018,20:00,392,375
28-01-2018,20:30,431,373
28-01-2018,21:00,429,376
28-01-2018,21:30,402,373
28-01-2018,22:00,459,381
28-01-2018,22:30,414,378
28-01-2018,23:00,447,367
28-01-2018,23:30,435,367
29-01-2018,00:00,576,463
29-01-2018,00:30,611,456
29-01-2018,01:00,573,459
29-01-2018,01:30,617,447
29-01-2018,02:00,599,449
29-01-2018,02:30,576,450
29-01-2018,03:00,620,464
29-01-2018,03:30,556,452
29-01-2018,04:00,615,458
29-01-2018,04:30,608,465
29-01-2018,05:00,582,459
29-01-2018,05:30,583,453
29-01-2018,06:00,593,453
29-01-2018,06:30,589,450
29-01-2018,07:00,577,459
29-01-2018,07:30,609,461
29-01-2018,08:00,595,460
29-01-2018,08:30,636,460
29-01-2018,09:00,594,465
29-01-2018,09:30,589,456
29-01-2018,10:00,915,465
29-01-2018,10:30,931,465
29-01-2018,11:00,871,447
29-01-2018,11:30,914,464
29-01-2018,12:00,889,457
29-01-2018,12:30,859,446
29-01-2018,13:00,858,454
29-01-2018,13:30,883,447
29-01-2018,14:00,859,453
29-01-2018,14:30,924,457
29-01-2018,15:00,919,462
29-01-2018,15:30,930,448
29-01-2018,16:00,882,462
29-01-2018,16:30,905,453
29-01-2018,17:00,598,462
29-01-2018,17:30,590,447
29-01-2018,18:00,609,465
29-01-2018,18:30,610,459
29-01-2018,19:00,570,446
29-01-2018,19:30,587,459
29-01-2018,20:00,634,456
29-01-2018,20:30,576,461
29-01-2018,21:00,589,455
29-01-2018,21:30,603,452
29-01-2018,22:00,567,449
29-01-2018,22:30,555,449
29-01-2018,23:00,592,458
29-01-2018,23:30,619,465
30-01-2018,00:00,598,434
30-01-2018,00:30,582,444
30-01-2018,01:00,608,434
30-01-2018,01:30,594,449
30-01-2018,02:00,523,452
30-01-2018,02:30,565,452
30-01-2018,03:00,575,444
30-01-2018,03:30,563,443
30-01-2018,04:00,569,434
30-01-2018,04:30,607,448
30-01-2018,05:00,565,452
30-01-2018,05:30,628,444
30-01-2018,06:00,628,435
30-01-2018,06:30,603,451
30-01-2018,07:00,599,450
30-01-2018,07:30,588,447
30-01-2018,08:00,598,449
30-01-2018,08:30,561,445
30-01-2018,09:00,578,444
30-01-2018,09:30,599,447
30-01-2018,10:00,902,439
30-01-2018,10:30,907,442
30-01-2018,11:00,864,451
30-01-2018,11:30,890,446
30-01-2018,12:00,880,449
30-01-2018,12:30,912,436
30-01-2018,13:00,865,448
30-01-2018,13:30,891,439
30-01-2018,14:00,906,441
30-01-2018,14:30,888,435
30-01-2018,15:00,874,439
30-01-2018,15:30,839,445
30-01-2018,16:00,934,441
30-01-2018,16:30,899,444
30-01-2018,17:00,580,450
30-01-2018,17:30,575,449
30-01-2018,18:00,632,438
30-01-2018,18:30,598,437
30-01-2018,19:00,581,438
30-01-2018,19:30,559,443
30-01-2018,20:00,610,436
30-01-2018,20:30,609,444
30-01-2018,21:00,540,446
30-01-2018,21:30,594,448
30-01-2018,22:00,591,449
30-01-2018,22:30,593,450
30-01-2018,23:00,588,438
30-01-2018,23:30,600,435
31-01-2018,00:00,487,361
31-01-2018,00:30,465,350
31-01-2018,01:00,538,364
31-01-2018,01:30,570,368
31-01-2018,02:00,542,365
31-01-2018,02:30,475,360
31-01-2018,03:00,558,352
31-01-2018,03:30,499,352
31-01-2018,04:00,490,364
31-01-2018,04:30,487,356
31-01-2018,05:00,557,353
31-01-2018,05:30,478,360
31-01-2018,06:00,518,367
31-01-2018,06:30,508,353
31-01-2018,07:00,523,367
31-01-2018,07:30,509,359
31-01-2018,08:00,528,352
31-01-2018,08:30,503,360
31-01-2018,09:00,531,358
31-01-2018,09:30,505,349
31-01-2018,10:00,739,350
31-01-2018,10:30,791,366
31-01-2018,11:00,724,356
31-01-2018,11:30,766,359
31-01-2018,12:00,798,360
31-01-2018,12:30,806,368
31-01-2018,13:00,757,349
31-01-2018,13:30,773,352
31-01-2018,14:00,780,359
31-01-2018,14:30,784,362
31-01-2018,15:00,767,361
31-01-2018,15:30,817,352
31-01-2018,16:00,757,359
31-01-2018,16:30,755,364
31-01-2018,17:00,551,366
31-01-2018,17:30,497,368
31-01-2018,18:00,485,349
31-01-2018,18:30,511,358
31-01-2018,19:00,519,355
31-01-2018,19:30,534,361
31-01-2018,20:00,491,362
31-01-2018,20:30,551,354
31-01-2018,21:00,495,368
31-01-2018,21:30,477,363
31-01-2018,22:00,521,362
31-01-2018,22:30,518,365
31-01-2018,23:00,509,359
31-01-2018,23:30,534,354
01-02-2018,00:00,449,388
01-02-2018,00:30,470,393
01-02-2018,01:00,488,387
01-02-2018,01:30,509,383
01-02-2018,02:00,462,385
01-02-2018,02:30,455,394
01-02-2018,03:00,484,380
01-02-2018,03:30,468,386
01-02-2018,04:00,435,394
01-02-2018,04:30,494,385
01-02-2018,05:00,472,396
01-02-2018,05:30,423,397
01-02-2018,06:00,472,382
01-02-2018,06:30,490,394
01-02-2018,07:00,459,380
01-02-2018,07:30,474,381
01-02-2018,08:00,525,398
01-02-2018,08:30,484,394
01-02-2018,09:00,497,393
01-02-2018,09:30,499,390
01-02-2018,10:00,724,388
01-02-2018,10:30,732,381
01-02-2018,11:00,677,385
01-02-2018,11:30,724,379
01-02-2018,12:00,656,381
01-02-2018,12:30,725,396
01-02-2018,13:00,713,382
01-02-2018,13:30,748,386
01-02-2018,14:00,673,397
01-02-2018,14:30,734,391
01-02-2018,15:00,718,395
01-02-2018,15:30,706,384
01-02-2018,16:00,727,396
01-02-2018,16:30,747,388
01-02-2018,17:00,474,388
01-02-2018,17:30,470,385
01-02-2018,18:00,483,397
01-02-2018,18:30,495,381
01-02-2018,19:00,500,384
01-02-2018,19:30,465,394
01-02-2018,20:00,471,396
01-02-2018,20:30,473,386
01-02-2018,21:00,434,391
01-02-2018,21:30,464,385
01-02-2018,22:00,477,382
01-02-2018,22:30,484,398
01-02-2018,23:00,479,394
01-02-2018,23:30,518,386
02-02-2018,00:00,521,359
02-02-2018,00:30,552,365
02-02-2018,01:00,561,356
02-02-2018,01:30,529,369
02-02-2018,02:00,511,361
02-02-2018,02:30,502,362
02-02-2018,03:00,545,365
02-02-2018,03:30,535,359
02-02-2018,04:00,510,363
02-02-2018,04:30,526,363
02-02-2018,05:00,530,357
02-02-2018,05:30,532,362
02-02-2018,06:00,543,368
02-02-2018,06:30,588,363
02-02-2018,07:00,519,372
02-02-2018,07:30,501,358
02-02-2018,08:00,541,372
02-02-2018,08:30,528,370
02-02-2018,09:00,536,362
02-02-2018,09:30,513,358
02-02-2018,10:00,782,359
02-02-2018,10:30,814,366
02-02-2018,11:00,771,360
02-02-2018,11:30,798,362
02-02-2018,12:00,809,374
02-02-2018,12:30,787,371
02-02-2018,13:00,782,366
02-02-2018,13:30,779,360
02-02-2018,14:00,804,358
02-02-2018,14:30,818,372
02-02-2018,15:00,780,372
02-02-2018,15:30,751,375
02-02-2018,16:00,815,370
02-02-2018,16:30,780,371
02-02-2018,17:00,549,369
02-02-2018,17:30,522,358
02-02-2018,18:00,543,366
02-02-2018,18:30,499,367
02-02-2018,19:00,523,361
02-02-2018,19:30,549,359
02-02-2018,20:00,535,367
02-02-2018,20:30,509,369
02-02-2018,21:00,537,364
02-02-2018,21:30,537,360
02-02-2018,22:00,556,371
02-02-2018,22:30,507,372
02-02-2018,23:00,523,370
02-02-2018,23:30,522,359
03-02-2018,00:00,310,355
03-02-2018,00:30,366,356
03-02-2018,01:00,315,352
03-02-2018,01:30,359,350
03-02-2018,02:00,360,353
03-02-2018,02:30,328,355
03-02-2018,03:00,343,353
03-02-2018,03:30,359,339
03-02-2018,04:00,344,341
03-02-2018,04:30,325,339
03-02-2018,05:00,355,348
03-02-2018,05:30,371,351
03-02-2018,06:00,335,354
03-02-2018,06:30,350,355
03-02-2018,07:00,342,351
03-02-2018,07:30,342,356
03-02-2018,08:00,350,346
03-02-2018,08:30,344,348
03-02-2018,09:00,371,344
03-02-2018,09:30,332,350
03-02-2018,10:00,414,342
03-02-2018,10:30,398,355
03-02-2018,11:00,436,342
03-02-2018,11:30,438,341
03-02-2018,12:00,409,347
03-02-2018,12:30,369,339
03-02-2018,13:00,464,358
03-02-2018,13:30,414,341
03-02-2018,14:00,407,345
03-02-2018,14:30,432,354
03-02-2018,15:00,424,357
03-02-2018,15:30,404,358
03-02-2018,16:00,421,341
03-02-2018,16:30,431,352
03-02-2018,17:00,348,357
03-02-2018,17:30,324,351
03-02-2018,18:00,318,346
03-02-2018,18:30,353,346
03-02-2018,19:00,326,352
03-02-2018,19:30,312,339
03-02-2018,20:00,340,346
03-02-2018,20:30,372,351
03-02-2018,21:00,376,342
03-02-2018,21:30,336,347
03-02-2018,22:00,365,344
03-02-2018,22:30,379,353
03-02-2018,23:00,360,351
03-02-2018,23:30,374,339
04-02-2018,00:00,322,347
04-02-2018,00:30,308,354
04-02-2018,01:00,323,336
04-02-2018,01:30,328,353
04-02-2018,02:00,330,337
04-02-2018,02:30,302,344
04-02-2018,03:00,350,349
04-02-2018,03:30,317,344
04-02-2018,04:00,329,339
04-02-2018,04:30,345,354
04-02-2018,05:00,308,351
04-02-2018,05:30,286,338
04-02-2018,06:00,292,351
04-02-2018,06:30,319,343
04-02-2018,07:00,308,340
04-02-2018,07:30,292,352
04-02-2018,08:00,301,339
04-02-2018,08:30,288,345
04-02-2018,09:00,306,336
04-02-2018,09:30,327,347
04-02-2018,10:00,395,350
04-02-2018,10:30,372,350
04-02-2018,11:00,361,340
04-02-2018,11:30,357,339
04-02-2018,12:00,374,355
04-02-2018,12:30,369,345
04-02-2018,13:00,394,338
04-02-2018,13:30,369,347
04-02-2018,14:00,411,343
04-02-2018,14:30,380,354
04-02-2018,15:00,377,336
04-02-2018,15:30,370,354
04-02-2018,16:00,361,346
04-02-2018,16:30,361,355
04-02-2018,17:00,303,338
04-02-2018,17:30,319,340
04-02-2018,18:00,310,344
04-02-2018,18:30,270,351
04-02-2018,19:00,329,347
04-02-2018,19:30,288,338
04-02-2018,20:00,322,347
04-02-2018,20:30,323,350
04-02-2018,21:00,330,342
04-02-2018,21:30,288,352
04-02-2018,22:00,314,337
04-02-2018,22:30,295,349
04-02-2018,23:00,305,340
04-02-2018,23:30,367,343
05-02-2018,00:00,588,455
05-02-2018,00:30,604,456
05-02-2018,01:00,613,445
05-02-2018,01:30,565,452
05-02-2018,02:00,568,447
05-02-2018,02:30,614,451
05-02-2018,03:00,567,442
05-02-2018,03:30,625,458
05-02-2018,04:00,606,450
05-02-2018,04:30,626,444
05-02-2018,05:00,601,448
05-02-2018,05:30,590,448
05-02-2018,06:00,629,447
05-02-2018,06:30,582,445
05-02-2018,07:00,567,451
05-02-2018,07:30,602,442
05-02-2018,08:00,667,451
05-02-2018,08:30,599,449
05-02-2018,09:00,590,456
05-02-2018,09:30,587,455
05-02-2018,10:00,896,454
05-02-2018,10:30,844,449
05-02-2018,11:00,923,441
05-02-2018,11:30,861,455
05-02-2018,12:00,794,444
05-02-2018,12:30,874,456
05-02-2018,13:00,877,454
05-02-2018,13:30,881,453
05-02-2018,14:00,880,445
05-02-2018,14:30,874,443
05-02-2018,15:00,891,452
05-02-2018,15:30,914,445
05-02-2018,16:00,901,445
05-02-2018,16:30,905,453
05-02-2018,17:00,638,453
05-02-2018,17:30,581,457
05-02-2018,18:00,610,457
05-02-2018,18:30,608,456
05-02-2018,19:00,594,444
05-02-2018,19:30,589,459
05-02-2018,20:00,623,444
05-02-2018,20:30,582,455
05-02-2018,21:00,610,443
05-02-2018,21:30,610,444
05-02-2018,22:00,612,445
05-02-2018,22:30,619,444
05-02-2018,23:00,589,457
05-02-2018,23:30,586,460
06-02-2018,00:00,639,471
06-02-2018,00:30,619,466
06-02-2018,01:00,623,455
06-02-2018,01:30,604,453
06-02-2018,02:00,592,463
06-02-2018,02:30,631,457
06-02-2018,03:00,613,455
06-02-2018,03:30,619,456
06-02-2018,04:00,632,454
06-02-2018,04:30,590,464
06-02-2018,05:00,593,462
06-02-2018,05:30,620,452
06-02-2018,06:00,592,455
06-02-2018,06:30,606,452
06-02-2018,07:00,632,456
06-02-2018,07:30,612,460
06-02-2018,08:00,579,452
06-02-2018,08:30,617,454
06-02-2018,09:00,622,468
06-02-2018,09:30,584,456
06-02-2018,10:00,921,454
06-02-2018,10:30,930,468
06-02-2018,11:00,938,471
06-02-2018,11:30,896,470
06-02-2018,12:00,888,453
06-02-2018,12:30,933,454
06-02-2018,13:00,906,457
06-02-2018,13:30,905,453
06-02-2018,14:00,910,452
06-02-2018,14:30,906,452
06-02-2018,15:00,909,453
06-02-2018,15:30,873,457
06-02-2018,16:00,862,456
06-02-2018,16:30,906,467
06-02-2018,17:00,572,463
06-02-2018,17:30,576,464
06-02-2018,18:00,557,471
06-02-2018,18:30,592,466
06-02-2018,19:00,606,457
06-02-2018,19:30,615,471
06-02-2018,20:00,636,465
06-02-2018,20:30,612,457
06-02-2018,21:00,605,459
06-02-2018,21:30,626,458
06-02-2018,22:00,617,463
06-02-2018,22:30,641,458
06-02-2018,23:00,612,462
06-02-2018,23:30,616,466
07-02-2018,00:00,573,344
07-02-2018,00:30,616,342
07-02-2018,01:00,581,328
07-02-2018,01:30,608,336
07-02-2018,02:00,648,340
07-02-2018,02:30,619,339
07-02-2018,03:00,622,336
07-02-2018,03:30,580,332
07-02-2018,04:00,603,342
07-02-2018,04:30,575,338
07-02-2018,05:00,590,332
07-02-2018,05:30,639,333
07-02-2018,06:00,554,336
07-02-2018,06:30,603,327
07-02-2018,07:00,617,342
07-02-2018,07:30,625,341
07-02-2018,08:00,636,325
07-02-2018,08:30,588,331
07-02-2018,09:00,610,336
07-02-2018,09:30,630,325
07-02-2018,10:00,931,332
07-02-2018,10:30,938,326
07-02-2018,11:00,939,334
